id,url_id,user,text,created,updated,references,in_class
ryECnL0REeiYNIdPJ9XgjA,23,michelle_la,"Yes, Camille, that was something that I was thinking about too - I like the way you succinctly put it. How well do policy-makers know what are the tell tale signs of bad and good research? At the VERY least they should look at the funding resources of certain projects to see if there is any conflict of interest. I feel like all policy makers need to take a crash course on data literacy.",2018-09-20,2018-09-20,"['n_fPbLxdEeiTjLvegWaajw', '3hzqTL0NEeiwKg909pCIzA']",True
RqNCwL0REeiXc58yldWFwg,23,linnteetzel,"Another thought is that our world view is grounded in Cartesian philosophy, which is the belief in ""scientific truth"".It includes the belief that our understanding of the universe can only be obtained through the ""scientific method"" which operates on a reductionist premise. ( ie in order to understand the whole, break it down into its constituent parts ) Bill Rees, Professor Emeritus, UBC, maintained that ""the objectification of the natural world is due to the Cartesian subject-object dualism"" and the concept of ""environment-as-separate entity"" has been invented by humans.  Because we perceive the environment as separate from ourselves, ""there is no compelling need to love,cherish, or even husband nature, to do anything beyond exploiting its bounty to our own advantage.""  (Rees, 1990)

David Suzuki more recently (2012) discussed ""The fundamental  failure of environmentalism"", .."" it is our deep underlying worldview that determines the way we treat our surroundings.""
https://www.straight.com/article-674101/vancouver/david-suzuki-fundamental-failure-environmentalism",2018-09-20,2018-09-20,['RXzburxCEeipZxP8SBGvFA'],True
3hzqTL0NEeiwKg909pCIzA,23,camilleweinsheimer,"So important! At risk of speaking from an ivory tower, I wonder how well scientific procedures are understood (and the implications of those procedural decisions). More generally, how does the context in which the knowledge was obtained affect the interpretation of evidence for a general/lay/wide audience? ",2018-09-20,2018-09-20,['n_fPbLxdEeiTjLvegWaajw'],True
Oea4ur0LEeiuy3vTDpHefQ,23,camilleweinsheimer,"This seems to me like an obvious statement to make, but also one that can be easily overlooked or taken for granted. E.g., when a goal in psychological research is to use data to inform policy, it's necessary to ensure scientific control but in a context that will *actually* exist in the real-world.... thus enters the challenging and sometimes precarious internal vs. external validity balance.",2018-09-20,2018-09-20,,True
LqdpUL0KEei8EBPs8IQ-FA,23,camilleweinsheimer,"Because I agree that ""neutral"" is often a murky characteristic (arguably unachievable, maybe??), I really liked this broad/general/vague definition of evidence: ""all  types  of science  and  social  science  knowledge  generated  by  a  process  of research  and  analysis  either  within  or  without  the  policy-making institution""",2018-09-20,2018-09-20,['Rsb68rw7EeiKu3vRwaEsgQ'],True
haJ8Vr0IEeiwJR8VcCzlgg,23,linnteetzel,"The federal government's insistence on ""twinning"" a pipeline to Burnaby, for example?",2018-09-20,2018-09-20,,True
twCY1rz6EeiRM29K2_oQ_A,23,KariGustafson,"I also heard an interesting bit on CBC Early Edition, Thursday Sept 20 with Jacinda Mack from Stand For Water. They were discussing the increasing / changing role of indigenous voices in influencing energy projects; the expectation that projects will be allowed to continue whether or not there is a meaningful attempt to engage and compromise is being challenged, and as a result there is a growing realization (acceptance??) that actual change and compromise is needed. 

There is only a link to the whole show, unfortunately, not that segment alone: https://www.cbc.ca/player/play/1325197891970
",2018-09-20,2018-09-20,,True
USnGArz3EeiN9yvJhL1y8g,23,KariGustafson,"This is definitely not specific to environmental policy. Educational policy has the same tendency - research and evidence gets picked up as it suits particular purposes, often having to do with budgetary constraints.",2018-09-20,2018-09-20,,True
7msoNrzwEei-SuOdxp88kQ,23,vreichsh,"This seems to be obvious to me, but I'm not sure how it gets put into practice. Maybe I'm just really cynical, but there's always someone who is trying to sway the decision in their favour for their gain without thinking about other people, and unfortunately, there are lots of those kinds of people who are very loud in most governments...",2018-09-20,2018-09-20,,True
LBQaRrzvEeiumEvnyjPJ2Q,23,vreichsh,It always comes back to the dominant discourse.,2018-09-20,2018-09-20,,True
5Dyj3LzuEeiBlrtj7Rb0pg,23,vreichsh,But...how do you do that? And aren't they already overtly juxtaposed just by their nature of being conflicting...?,2018-09-20,2018-09-20,,True
yryt0LzuEeif57-orvLpIA,23,vreichsh,To my point earlier - or maybe on another article? -  about how things aren't done to improve our environment if there is no economic gain.,2018-09-20,2018-09-20,,True
pk4bPLzuEeiKAA8q-3inEw,23,vreichsh,This is also an example of how media plays a role in reporting on issues that a government is discussing and handling. The way that issue is framed will have a huge impact on shaping public opinion.,2018-09-20,2018-09-20,,True
2BRDkrzmEei5oHMCijCHrA,23,aliceLF,"Sure, but how do we actually make this happen on a practical level? How do we create spaces for dialogue to exist between members of government, politicians, scientists, ""experience-based experts"", stakeholders, and other citizens? What language can we use to communicate (accurately and effectively) between these diverse groups? How do we remove biases and ensure that each group can voice their opinions—and have them heard—fairly? ",2018-09-20,2018-09-20,['NOuPKLxKEeiCePsrM-ZQag'],True
P-kVDLzmEeiVXNv00lUikA,23,aliceLF,"Yeah. What does ""appropriate"" even mean? The world looks very different, depending on the lens of ""appropriateness"" that you choose to see it through. ",2018-09-20,2018-09-20,['iFT_grxeEeif3RtTcxhrKg'],True
m4-7ULzlEeiuJieoP5u_mw,23,aliceLF,Such a good point. Or even where the research took place! People feel and act [differently in a lab than in everyday life](http://pricetheory.uchicago.edu/levitt/Papers/LevittList2005.pdf). ,2018-09-20,2018-09-20,['n_fPbLxdEeiTjLvegWaajw'],True
5D9lXrzkEei5mhfq_3zxgQ,23,aliceLF,"Aren't we all ""experienced-based experts"" in something? I feel like this goes back to that idea of the scientist as an authority figure. Once we label someone as an ""expert"", their opinion instantly becomes more valid, acceptable, trustworthy.",2018-09-20,2018-09-20,,True
V_MVeryrEeif7KPfPf5f0A,23,Bubblbu,"Can science ever be free of distorting factors? Science needs to be funded, funders are usually driven by (political) agendas, every individual scientist is a political individual, etc...

Not trying to make a relativist point here, but simply questioning the notion that science needs to be ""free of distortion"". I think that, realistically, we could aim for ""transparent in the distorting factors"".",2018-09-20,2018-09-20,,True
xdtW8ryqEeiGxONvSXXe0A,23,Bubblbu,"My gut feeling would be that it plays a major role. On this same page a bit earlier: ""It appears that evidence is often used strategically or symbolically to legitimise  policy solutions that have been arrived at on overtly political grounds"". I am not surprised at all (probably also based on a cynical attitude towards the business of politics) about this. Anecdotally and from the experience as a citizen this simply reminds me of populist politics and the pursuit of power.",2018-09-20,2018-09-20,['v0kF6Lw6EeisCPc_wMC1PA'],True
KzhPzryqEeif61-PgO_aGQ,23,Bubblbu,,2018-09-20,2018-09-20,,True
5v4-QLypEeios2dk40fauw,23,Bubblbu,wow. sounds like a very challenging (but hopefully fruitful) undertaking,2018-09-20,2018-09-20,,True
Tnty5rxoEeiTqVvDgLcF8A,23,mawaters,"This statement fits well with last week's topic on ""Calling Bullshit on Fake News,"" as it's important to always take new information with a grain of salt as their are so many 'experts' out their nowadays and it's important to do further research into new facts and knowledge.",2018-09-20,2018-09-20,,True
ch8NyrxjEeiGagOoNzeqNQ,23,vreichsh,exiting? Or existing?,2018-09-19,2018-09-19,,True
Yp1yzrxjEeiu4cd-6NMvyQ,23,vreichsh,"This reminds me of something Trudeau's government has tried to do. They have put surveys online about how to regulate legalized cannabis (I took part in this one), and they claim that they surveyed Canadians about whether or not they prefer proportional representation in the election system (I don't remember seeing this survey). And governments are constantly ""choreographing"" consultations in forums for citizens, but in the end, I'm not sure if they actually take those citizens' views into account, or if they just go ahead and do what they wanted anyway. I don't have evidence either way.",2018-09-19,2018-09-19,,True
4Rl7JrxiEeiXCQ_B_kkD4g,23,vreichsh,Agreed.,2018-09-19,2018-09-19,['MLKGXrxfEeioXGOLzaP55w'],True
z8c8FLxiEeiL9cvwcPKD_w,23,vreichsh,"I'm tripping up on the word ""experience."" As in, politicians who have been in politics a long time? Or lay people who read a lot on Wikipedia and in the news? Is the term ""experienced-based 'experts'"" sarcasm? ",2018-09-19,2018-09-19,,True
Q0JMILxiEeiL9McusD28gA,23,vreichsh,"Power plays a huge role in what policies will be accepted and implemented. It seems to me one of the biggest reasons that we're not making greater headway on combatting climate change, for example, is the fact that there are certain people with certain agendas and certain beliefs in power. In some countries, there has been a little more progress than in, say, the United States or even Canada, because there is a different worldview or overall belief that those in power hold. Alongside power, of course, is money. No one wants to implement policies that are going to cripple the economy to combat climate change, without realizing that there will be no economy if climate change isn't dealt with...",2018-09-19,2018-09-19,,True
iud41rxgEeiGZHtbW9Tw_w,23,michelle_la,How do we do this in practice?,2018-09-19,2018-09-19,,True
ZZVDVrxgEei_H-vuBx2QSw,23,michelle_la,Until a new a new type of structural learning is considered better,2018-09-19,2018-09-19,,True
HHm3VrxgEeifl-cmFl22DA,23,michelle_la,What a loaded term,2018-09-19,2018-09-19,,True
MLKGXrxfEeioXGOLzaP55w,23,michelle_la,And other ways of knowing e.g. indigenous knowledge,2018-09-19,2018-09-19,,True
LY7h8rxfEei1uxMHySynfA,23,michelle_la,"I wonder if put into practice, how much would this slow down the policy making process? Is this feasible when immediate/urgent policy decisions need to be made? ",2018-09-19,2018-09-19,,True
iFT_grxeEeif3RtTcxhrKg,23,michelle_la,Such a key point in the article,2018-09-19,2018-09-19,,True
TAfQQLxeEeim8wOEMQigWQ,23,michelle_la,"Indeed, we have to remember that the scientific method is based on our **cultural** understanding of 'best' way to attain knowledge. It is also important to think about who are funding these studies that policy makers draw upon?",2018-09-19,2018-09-19,,True
n_fPbLxdEeiTjLvegWaajw,23,michelle_la,"Context is so important! In addition, it would be worthwhile for policy makers to see what sample size, population, etc etc were involved in the processes of ""scientific knowledge""",2018-09-19,2018-09-19,,True
L0zAGrxdEeiTrGMHG2-h_A,23,michelle_la,So much to unpack here -- usable knowledge to which stakeholders in the decision-making process? Political support of who? Political support will have an inherent bias,2018-09-19,2018-09-19,,True
